age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
42,Private,209392,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,35,United-States
19,Federal-gov,268722,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,20,United-States
20,Private,214238,11th,7,Never-married,Sales,Other-relative,White,Female,0,0,32,Mexico
21,Private,88373,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,16,United-States
46,Private,272792,Some-college,13,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States
23,Local-gov,205653,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States
19,Private,136758,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-States
31,Without-pay,142921,12th,13,Widowed,Tech-support,Not-in-family,White,Female,0,0,40,United-States
30,State-gov,45737,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
29,Federal-gov,200468,10th,6,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
25,Private,106491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
59,Private,104455,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
38,Local-gov,148287,1st-4th,14,Widowed,Craft-repair,Husband,White,Female,0,0,60,United-States
31,Private,361497,7th-8th,4,Never-married,Farming-fishing,Other-relative,White,Male,0,0,60,Portugal
38,Local-gov,368140,9th,13,Widowed,Prof-specialty,Husband,Other,Male,0,0,50,United-States
44,Local-gov,231793,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,38,United-States
29,Private,176727,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,38,Ireland
38,Private,234298,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,6849,0,60,United-States
56,Private,188856,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Other,Female,8614,0,55,United-States
26,State-gov,197156,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,30,United-States
25,Private,144478,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,Japan
45,Local-gov,163174,11th,7,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States
26,Private,51961,Bachelors,13,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,20,United-States
36,Self-emp-not-inc,183612,HS-grad,9,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0,1977,40,United-States
50,Private,229318,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,0,0,50,Trinadad&Tobago
60,Self-emp-not-inc,63296,5th-6th,14,Divorced,Prof-specialty,Other-relative,Black,Male,0,0,40,United-States
41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States
31,Self-emp-not-inc,369648,1st-4th,12,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,50,United-States
31,Private,385959,Doctorate,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,50,United-States
49,Federal-gov,104542,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Nicaragua
50,Federal-gov,186272,9th,10,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
62,Private,162825,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
40,Private,190044,12th,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
26,Federal-gov,333677,Bachelors,13,Separated,Exec-managerial,Own-child,White,Male,2463,0,35,United-States
19,Private,231688,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States
68,Self-emp-not-inc,241174,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States
32,Private,358655,Assoc-acdm,14,Never-married,Armed-Forces,Not-in-family,White,Female,0,0,50,United-States
21,Private,184543,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
53,Self-emp-inc,172898,Prof-school,15,Widowed,Prof-specialty,Husband,Other,Female,0,0,60,United-States
24,Private,311376,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
39,Self-emp-not-inc,83242,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
24,Private,222853,Some-college,10,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States
24,Local-gov,117023,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
30,Private,109282,12th,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States
47,Private,216414,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
24,State-gov,184216,Assoc-voc,10,Never-married,Adm-clerical,Husband,White,Female,0,0,40,United-States
17,Self-emp-not-inc,28544,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States
38,Private,272017,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
29,Private,87905,Masters,9,Divorced,Other-service,Husband,White,Male,10520,0,40,United-States
31,Private,78662,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,40,Mexico
19,Local-gov,234725,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
19,Private,104112,10th,9,Divorced,Other-service,Unmarried,Black,Male,0,0,30,Haiti
19,Without-pay,331556,Assoc-voc,6,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
21,Federal-gov,203894,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
37,State-gov,110713,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,50,United-States
80,Without-pay,184335,7th-8th,4,Married-AF-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States
28,Self-emp-not-inc,149324,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States
23,Private,181557,Assoc-voc,9,Married-AF-spouse,Other-service,Own-child,Black,Male,0,0,25,United-States
21,State-gov,126613,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
44,Private,60722,HS-grad,9,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
32,Private,31714,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,4865,0,40,United-States
58,Without-pay,159008,9th,13,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,1887,40,Puerto-Rico
36,State-gov,91275,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States
40,Private,349405,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States
31,Local-gov,119422,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States
42,Self-emp-not-inc,248094,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
47,Federal-gov,27067,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
34,Self-emp-inc,169583,Preschool,14,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
24,Private,399449,Preschool,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
60,Private,200047,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
21,Private,177711,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States
21,Private,195248,Some-college,10,Separated,Sales,Own-child,Other,Female,0,0,20,United-States
34,Private,28984,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
29,Self-emp-not-inc,94064,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
30,Private,205152,Assoc-voc,11,Never-married,Exec-managerial,Husband,White,Male,0,0,35,United-States
28,Self-emp-inc,215423,Preschool,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,70,United-States
42,Self-emp-inc,183319,Prof-school,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States
54,Private,175262,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China
90,Local-gov,187749,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,Philippines
25,Private,122756,Assoc-voc,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States
17,Private,219199,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,15,United-States
37,Self-emp-inc,172232,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,30,Jamaica
37,Local-gov,244341,Preschool,10,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,0,0,40,Hungary
45,Without-pay,192835,12th,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,El-Salvador
48,Self-emp-not-inc,328610,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States
37,Federal-gov,123211,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,44,Trinadad&Tobago
52,Local-gov,313243,HS-grad,9,Divorced,Sales,Husband,Other,Female,0,0,55,United-States
33,Self-emp-not-inc,188246,9th,14,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,7298,0,45,United-States
20,Self-emp-not-inc,244689,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States
36,Private,272944,9th,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States
37,Local-gov,34173,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,25,United-States
58,Federal-gov,180980,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,42,France
26,Private,173927,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Own-child,Other,Female,0,0,60,Jamaica
53,Private,196278,Some-college,10,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States
61,State-gov,392694,Preschool,10,Divorced,Exec-managerial,Not-in-family,Other,Male,0,0,50,India
45,State-gov,236040,12th,10,Never-married,Craft-repair,Husband,White,Male,0,0,40,El-Salvador
23,Private,249087,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States
36,Self-emp-not-inc,135416,Some-college,10,Separated,Other-service,Wife,White,Female,0,0,50,Laos
43,State-gov,146770,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
40,Self-emp-not-inc,254478,Preschool,10,Separated,Priv-house-serv,Husband,White,Male,7298,0,50,United-States
60,Private,95490,9th,9,Married-AF-spouse,Sales,Husband,White,Male,0,0,45,United-States
44,Local-gov,360884,Preschool,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
28,Local-gov,306538,12th,8,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
26,Self-emp-inc,214413,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
55,Private,115198,Doctorate,5,Separated,Transport-moving,Wife,White,Female,0,0,48,United-States
69,Self-emp-inc,50468,Prof-school,15,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,34,United-States
31,Self-emp-not-inc,141288,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
25,Private,222089,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Thailand
22,Self-emp-inc,192455,HS-grad,9,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States
62,Federal-gov,57629,Some-college,10,Divorced,Tech-support,Not-in-family,Black,Male,4650,0,40,France
33,Federal-gov,236304,10th,13,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Italy
22,Local-gov,138575,Some-college,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,56,United-States
59,Private,374924,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States
27,Local-gov,372500,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,Mexico
34,Private,101510,Some-college,13,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,50,United-States
20,Private,342599,Assoc-acdm,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,35,United-States
31,Private,178841,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
30,Private,402539,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
37,Private,103925,HS-grad,9,Widowed,Tech-support,Unmarried,White,Female,0,0,68,United-States
32,Self-emp-not-inc,162160,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
21,Private,198259,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,15,United-States
30,Local-gov,364310,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,Germany
25,Local-gov,348986,Assoc-voc,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States
58,Private,132704,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,3325,0,40,United-States
46,Local-gov,114328,Prof-school,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
55,Self-emp-not-inc,126117,Prof-school,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,40,United-States
45,Private,102771,10th,9,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,40,Japan
26,Federal-gov,219815,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
23,State-gov,97472,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
60,Private,220729,7th-8th,4,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,50,United-States
24,Private,249957,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
44,Private,303521,11th,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
58,Private,252419,11th,7,Married-AF-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
37,Private,130277,Some-college,3,Separated,Other-service,Unmarried,White,Male,0,0,40,United-States
31,Federal-gov,294870,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States
54,Federal-gov,230387,Preschool,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,35,United-States
22,Private,203240,10th,6,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
33,State-gov,162705,11th,10,Divorced,Other-service,Unmarried,White,Female,0,0,99,United-States
42,Private,47012,Bachelors,13,Divorced,Transport-moving,Husband,White,Male,0,0,40,United-States
46,Local-gov,148995,10th,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Canada
46,Private,114396,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Jamaica
73,Federal-gov,173047,Bachelors,13,Divorced,Prof-specialty,Husband,White,Female,0,0,15,United-States
49,Without-pay,196360,Some-college,10,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,46,United-States
26,Private,289700,Some-college,10,Divorced,Other-service,Husband,White,Male,0,0,25,United-States
55,Private,82098,10th,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States
42,Federal-gov,198316,Some-college,14,Separated,Exec-managerial,Husband,White,Male,0,0,40,Holand-Netherlands
25,Private,181772,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
52,Self-emp-inc,160703,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States
24,Without-pay,251603,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
38,Private,39606,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
24,Private,205865,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,45,United-States
22,Private,228254,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,37,United-States
38,Self-emp-inc,185053,Masters,14,Never-married,Prof-specialty,Wife,White,Female,0,0,20,United-States
30,Private,169002,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
44,Private,54310,11th,14,Never-married,Prof-specialty,Wife,White,Male,7298,0,40,Haiti
23,Private,255252,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
38,Private,96330,Masters,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
41,Self-emp-inc,239296,1st-4th,14,Married-spouse-absent,Sales,Husband,White,Male,0,2415,50,United-States
27,Self-emp-inc,604045,Masters,13,Married-AF-spouse,Sales,Husband,White,Male,0,0,40,United-States
22,Private,122272,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
57,Federal-gov,169071,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,28,United-States
31,Self-emp-inc,72744,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,30,India
61,Private,227468,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
51,Federal-gov,185283,Masters,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,45,Taiwan
48,Private,326048,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,44,United-States
51,Self-emp-not-inc,253357,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
51,Federal-gov,245356,1st-4th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,55,United-States
41,Private,193882,HS-grad,9,Widowed,Exec-managerial,Husband,Black,Male,15024,0,65,United-States
36,State-gov,205555,Prof-school,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines
19,Private,186096,HS-grad,9,Married-AF-spouse,Other-service,Own-child,Black,Male,0,0,30,United-States
29,Private,234972,Assoc-acdm,10,Divorced,Sales,Husband,White,Male,0,0,50,United-States
32,Self-emp-not-inc,203408,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States
35,Private,165767,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
34,Private,152493,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,60,United-States
