ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
25261,90000,B,D,C,23,A,A,A,A,A,A,39772,38836,36654,32747,33091,33291,0,15,1831,1175,1338,1216,A
27319,390000,B,B,C,37,J,J,J,J,J,A,0,0,0,0,0,4792,0,0,0,0,4792,490,A
19354,50000,A,C,B,43,A,A,A,A,A,A,30530,41460,21897,23404,0,0,2000,2000,2000,0,0,0,A
15364,240000,A,C,B,42,K,K,K,K,I,I,1986,1323,329,9228,7776,7500,1323,329,9228,7776,7500,635,A
25666,40000,B,C,C,26,A,A,A,A,A,A,28991,24391,13600,0,44024,18697,1300,1000,0,22373,680,10000,A
4490,130000,B,D,C,27,A,A,A,A,A,A,89956,61868,63766,65839,67908,63530,2317,3000,3000,3000,5000,2305,A
23332,500000,B,C,C,40,A,A,A,A,A,A,215508,214460,220047,217920,159393,149626,10004,10025,10294,6046,5076,5000,A
7610,160000,B,C,B,35,A,A,A,A,A,A,549,0,0,0,1893,0,0,0,0,1893,0,177,A
27600,80000,A,B,C,26,A,A,A,E,A,A,37097,38174,40550,41577,41595,43264,2000,3000,2000,1000,2500,1000,B
29043,10000,B,D,C,54,A,K,J,J,J,A,1083,390,390,390,0,780,780,780,0,0,780,0,A
5077,50000,A,C,C,31,A,A,<nil>,A,A,A,25859,26937,27687,28424,29311,30169,1800,1500,1500,1500,1500,1500,A
3827,230000,A,D,B,38,K,<nil>,K,K,I,I,6901,0,188,6498,44938,56015,0,188,6498,40000,12000,2500,A
11502,50000,B,C,B,24,A,A,A,A,A,A,42120,41444,33933,28945,28131,27531,1921,1490,1148,2370,0,1179,A
14339,170000,B,C,C,26,A,A,A,A,A,A,55658,48292,23264,12346,28910,13837,5000,1000,375,18785,757,259,A
16953,50000,B,C,B,61,F,C,B,C,I,I,390,390,390,390,390,390,390,390,390,390,390,390,B
4306,100000,A,<nil>,B,36,K,K,K,K,I,I,1490,0,210,0,90,90,0,210,0,90,0,0,A
25319,140000,A,C,B,27,B,K,J,E,J,A,0,2051,446,0,0,0,2051,446,0,0,0,1593,B
1881,90000,B,D,C,40,A,A,A,A,A,A,89928,81721,76947,46589,47730,49488,3416,4142,1700,1888,2710,1500,A
13605,440000,B,B,C,52,A,A,A,C,A,A,424606,418158,410821,403658,412248,456264,15010,14660,14500,15089,51000,27000,B
26211,150000,B,C,C,27,A,A,A,A,A,A,1108,143813,149350,149984,130610,121793,147314,7752,6046,2753,5583,6700,A
8026,30000,B,C,C,23,A,A,<nil>,K,A,A,10805,10527,12443,11949,12107,12907,1184,2100,0,500,1000,0,A
3922,130000,A,<nil>,C,25,A,A,A,K,J,J,13350,6123,2565,8975,43663,23566,6141,2572,9010,42739,5583,384,A
2999,50000,A,C,B,38,A,A,A,E,A,A,20838,23204,22538,22864,23495,24100,3000,0,1000,1000,1000,1000,B
2708,60000,B,<nil>,C,24,A,A,A,B,A,A,29717,28208,21372,18746,16745,16544,2076,1500,1500,689,2000,2983,A
24479,280000,B,B,C,31,A,A,A,C,A,A,278510,279845,0,189841,193313,192742,6996,0,189841,6022,6078,5300,B
24653,260000,B,C,C,42,A,A,A,A,A,A,252107,222195,209496,215317,220727,218750,12004,15000,15000,12000,10000,10000,A
10455,140000,B,B,C,31,A,A,A,A,A,A,64300,62758,77133,71397,71546,83412,20009,32637,15027,10021,20055,10037,A
27362,50000,A,G,B,43,A,A,A,<nil>,A,A,29308,20491,20846,20247,19551,18617,2000,1340,1298,827,676,707,B
16598,450000,B,C,C,29,A,A,A,A,A,A,179547,157945,118192,82644,17720,7068,8101,12029,35524,38,2015,7522,A
4967,50000,B,D,C,45,A,A,A,A,A,A,45982,41372,18059,18020,18028,17744,1421,1500,629,672,626,2000,A
18824,210000,A,B,C,27,A,A,A,K,A,J,542,22366,23816,24303,16742,3187,22366,1816,1303,0,0,0,B
6286,140000,B,C,C,30,A,A,A,A,A,A,84014,85107,82532,81236,78306,72173,3300,0,6500,0,3000,3000,A
4548,200000,B,<nil>,C,28,A,A,A,A,A,A,54663,46147,44095,25454,17651,18994,11000,3000,3000,2000,3000,10000,A
21257,200000,B,C,C,54,A,A,<nil>,A,A,A,41190,40921,17702,-2540,-6491,-7741,2138,5101,19,6,11,1,A
27207,90000,B,C,C,41,A,A,A,A,A,A,3014,-1750,76674,77974,80064,81747,1757,79786,2836,3657,2972,6228,A
12924,260000,B,B,C,61,J,J,J,J,J,A,-551,16449,-20320,-20320,-20320,-20320,17000,2631,0,0,0,0,A
9906,500000,B,B,C,39,A,A,A,A,A,A,0,0,0,0,0,0,0,0,0,0,0,0,A
17575,80000,B,D,B,45,A,A,A,A,A,A,35401,36399,37689,38580,39104,39484,1587,1877,1768,1292,900,1365,A
3303,20000,B,C,C,23,A,A,A,J,A,A,17529,16967,17176,16605,17185,18340,0,780,0,1000,1600,1000,B
23358,30000,A,D,C,34,A,A,A,F,A,A,8090,0,3398,2855,2115,521,0,6253,0,2115,0,2000,B
29439,280000,B,C,C,29,A,A,A,A,A,A,10660,5123,8467,2510,591,14994,5123,8467,2510,591,14994,5000,A
21893,180000,B,C,B,27,A,A,A,A,<nil>,A,117703,116372,115445,112938,109306,104106,4171,4200,4000,3789,3959,3300,A
24889,310000,B,D,B,34,A,A,A,A,A,A,263685,190484,178753,166942,140659,145379,8000,6650,6000,6000,7000,6000,A
3975,340000,B,B,C,36,A,A,A,A,A,A,11951,16332,20391,22104,26361,34333,5000,5012,5000,5006,10010,10000,A
24995,50000,B,C,C,43,A,A,<nil>,C,A,<nil>,46594,47585,48887,49097,17203,17562,1768,2070,1280,616,636,640,B
16971,30000,A,D,B,54,A,G,A,C,A,A,29391,30224,29472,56952,28476,28296,1600,0,0,600,600,1000,B
14095,500000,B,<nil>,C,28,A,A,A,A,A,A,216657,174694,165203,136067,16120,93532,8508,4699,623,1590,93469,2554,A
1329,140000,A,B,B,41,A,A,A,A,A,A,109326,111679,113921,114348,111382,112458,5600,5600,4500,4200,4500,4500,A
19051,20000,A,C,A,30,A,A,A,I,A,A,20226,18702,18331,19111,15211,13562,0,2346,1400,304,271,0,B
6620,300000,B,A,C,48,K,K,J,J,J,A,6301,0,2417,470,4690,0,4126,2417,470,4690,0,18774,A
28829,160000,B,C,C,31,A,A,A,A,A,A,63780,64675,56561,52338,31133,27590,3518,3015,2128,2000,1000,2473,A
21028,50000,B,F,B,39,<nil>,A,A,C,A,A,17150,16582,17014,17721,18184,20008,0,1000,1592,1055,2421,0,B
1319,390000,B,B,C,34,B,E,C,A,A,A,0,0,1266,0,0,0,0,1266,0,0,0,0,A
1776,80000,A,A,B,37,A,A,A,H,A,A,15234,16893,17834,17250,18470,18023,2200,1500,0,1500,0,1600,B
12417,60000,B,G,D,27,C,<nil>,C,J,G,B,10401,11770,10957,11480,10851,11365,2000,0,1000,0,1000,0,B
16764,20000,B,C,C,38,A,A,A,A,A,A,14966,16278,17012,17992,18350,18738,1565,1299,1279,637,663,1469,A
7950,330000,A,D,B,48,K,K,K,K,I,I,0,571,0,11942,300,-200,571,0,11942,300,0,0,A
26550,260000,B,C,C,54,A,A,A,A,A,A,16570,7934,20258,52574,19463,20226,8234,20034,52045,7000,8073,30113,A
5509,70000,A,D,C,39,A,A,A,A,A,A,58665,55845,55362,39615,40477,43295,6852,2010,1500,1500,3500,2000,A
12869,80000,B,<nil>,C,25,A,A,A,A,A,A,45113,26796,19100,14600,9000,2000,1456,1200,0,0,2000,5500,A
27941,70000,B,D,C,27,A,A,A,A,A,A,42825,47047,62703,28945,16345,21163,5000,20000,10000,6000,5000,8000,A
11508,500000,B,C,C,34,A,A,A,A,A,A,523618,483244,459273,386722,366421,241182,0,16004,15004,15004,9814,31004,A
3878,50000,B,C,C,23,A,A,A,I,A,A,47662,41023,42162,6765,19286,9558,2000,2102,255,3000,191,0,A
29348,20000,A,<nil>,C,27,A,A,A,A,A,A,19388,18807,18235,18654,18073,17501,0,0,1000,0,0,0,A
5494,60000,B,C,C,24,A,A,A,J,A,A,24608,18686,18571,18118,16179,12919,1400,1500,1295,3655,330,507,A
12404,60000,A,G,B,38,A,A,A,G,A,A,13138,22389,16586,5516,16378,2670,20000,5000,3000,16000,3000,980,B
2002,20000,B,B,C,52,A,A,A,A,A,A,19965,390,390,780,780,10400,390,390,780,0,10400,0,A
10498,30000,A,D,C,43,A,A,A,A,A,A,13509,13499,14979,15737,15201,14807,500,2000,1300,0,0,1400,A
27352,210000,B,C,B,39,K,K,<nil>,J,J,A,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,A
312,180000,B,D,C,34,A,A,A,A,A,A,143301,146333,147042,127814,130331,132845,7000,5000,5000,4900,5000,5100,A
20273,190000,A,C,B,48,A,J,A,K,<nil>,J,90128,92367,94227,91943,93546,95759,4500,4100,0,3500,3600,3500,B
58,180000,B,C,C,34,A,A,A,A,A,A,175886,173440,172308,168608,132202,129918,8083,7296,5253,4814,4816,3800,A
1632,100000,A,A,B,43,K,K,J,K,J,A,9122,22971,15537,27075,8423,37259,22982,15561,27091,8423,37259,16751,A
13506,340000,B,D,C,38,J,K,J,J,J,A,660,1131,291,291,291,291,1131,291,291,291,291,8048,A
19629,100000,B,E,C,46,A,A,A,A,A,A,0,766,305,0,0,0,766,305,0,0,0,0,A
19677,80000,A,D,B,40,A,A,A,A,A,A,780,390,390,25190,390,390,0,390,25190,390,390,9278,B
15847,100000,A,<nil>,C,26,A,A,A,K,A,A,1734,6645,7725,11246,9755,8260,6649,2704,5250,4,0,24,B
1535,50000,B,D,C,44,A,A,A,A,A,A,15931,17363,18735,19188,17578,16855,2000,2000,1006,1003,1000,1000,A
18645,150000,B,B,C,28,K,K,<nil>,J,J,A,0,382,0,0,0,904,382,0,0,0,904,0,A
5421,200000,B,B,C,36,K,K,J,J,J,A,1801,9483,60571,57990,9568,82,9556,60025,5032,5054,5000,3000,A
12170,120000,A,D,A,58,B,<nil>,J,H,J,J,0,2228,0,0,0,672,2228,0,0,0,672,2507,B
16910,90000,B,D,B,46,A,A,A,A,A,A,91092,91229,66730,44850,29257,24755,4000,3000,2000,638,2000,500,A
15885,70000,B,C,C,25,A,A,A,E,A,A,32486,33640,35286,36889,34152,36694,2000,2500,2519,5090,3100,0,A
29054,20000,B,C,C,50,K,<nil>,<nil>,K,B,A,0,390,181,891,501,1051,780,181,1100,0,1100,4030,A
22814,80000,B,C,C,38,A,A,A,A,A,A,4404,5096,11473,21086,2034,17678,5096,11476,16037,0,17678,6000,A
25258,50000,A,<nil>,B,23,A,A,A,E,A,A,32847,29705,15445,16782,16960,17208,1941,1263,1600,754,671,831,B
1281,200000,B,B,C,31,A,A,<nil>,A,A,A,38635,41031,45929,48661,49723,50896,3031,5929,3500,2000,2000,11028,A
28950,450000,B,E,C,44,J,K,J,J,J,A,11150,4281,0,2442,14234,-2988,4281,0,2442,14234,452,0,A
27559,180000,B,B,C,63,A,A,A,A,A,A,157932,156847,130572,120464,109129,112273,7000,5500,4218,4500,5000,4000,A
20049,300000,B,C,C,45,A,A,A,A,A,A,12975,13149,13408,12714,12437,11166,1520,2000,1452,1000,649,344,A
5166,50000,B,D,C,58,J,J,J,J,J,A,4025,5318,4151,4186,3545,2659,5318,4151,4186,3545,2860,2702,A
21790,220000,A,C,C,26,A,A,A,B,A,A,80055,82646,81229,80175,79563,82371,4500,450,2000,300,3310,16,B
24654,500000,B,C,C,40,J,K,J,J,J,A,22520,1110,79243,0,4580,0,1110,79243,0,4580,0,1380,A
21329,20000,B,D,C,51,A,A,A,A,A,A,14962,17580,19748,19290,21000,0,2890,2458,1000,210,0,0,A
9914,70000,A,C,C,39,A,A,<nil>,A,A,A,67607,69623,71030,30087,29742,29191,3700,3700,1300,1300,1100,1200,A
12080,290000,B,<nil>,C,34,A,A,A,A,A,A,38027,23036,129433,117500,113149,102593,6000,120000,5000,5000,5000,3500,A
6891,80000,B,E,C,31,<nil>,A,A,A,A,A,48783,42692,34593,38808,40942,40854,5000,3000,5000,5000,3000,2000,A
5935,120000,B,C,C,31,A,A,A,A,A,A,82683,83075,75735,62511,62179,60981,4445,4020,3000,5700,0,2500,A
4511,10000,B,B,C,25,K,K,J,J,J,A,1261,1261,390,390,390,0,1261,390,390,390,0,780,A
23636,280000,A,E,B,48,A,A,A,C,A,A,9511,35852,36875,75016,38304,27383,35852,1467,1200,1792,15137,0,B
4287,30000,B,D,C,22,A,A,A,A,A,A,28579,26683,25591,16337,19690,19986,2006,2041,2001,4004,2006,2000,A
885,50000,B,D,C,55,A,I,A,C,A,A,51737,27121,28103,28814,29261,29878,2930,1447,1158,1041,1082,994,B
11326,40000,A,B,C,24,K,K,J,J,J,A,19133,0,0,0,0,0,0,0,0,0,0,0,A
15095,100000,B,<nil>,B,35,K,B,<nil>,B,G,A,1818,1644,2449,-571,40342,41113,0,1020,0,41113,1000,1400,B
13095,20000,A,D,B,55,A,A,A,A,A,A,19420,19810,20037,19640,15378,7284,1000,1400,393,308,1000,0,A
8356,260000,B,B,C,36,K,K,J,J,J,A,88273,91908,90857,-81334,142645,149655,6000,5020,81569,331788,10002,5003,A
543,30000,A,C,B,36,A,A,A,F,A,A,28778,28039,28286,27533,28189,28805,0,1000,0,1100,1100,1500,B
28365,80000,A,C,D,35,A,A,A,I,A,A,30997,32043,31250,34109,34802,34108,1852,0,3711,1550,0,1400,B
4419,200000,B,D,C,37,J,K,J,J,J,A,3938,8556,4846,807,2183,210,8576,4850,1047,2183,210,0,A
26082,70000,B,D,C,38,A,A,A,A,A,A,34240,34913,26583,23593,15114,11222,2000,2000,1000,500,500,2000,A
27754,100000,B,B,C,23,K,K,J,K,J,A,4802,4802,4714,11642,4897,3722,4806,4718,11734,4901,3723,3723,A
4227,320000,A,C,A,43,K,K,K,A,I,I,3274,86251,14857,12157,8690,4166,86682,14871,260,43,4186,904,B
1863,500000,B,B,C,46,A,A,A,A,<nil>,A,407331,403816,386053,389008,392650,391336,15043,14000,14003,14011,15003,14009,A
4837,290000,B,C,C,48,A,A,A,A,A,A,224662,216134,163926,97524,35353,24481,10160,7147,5041,1581,3020,10000,A
1273,370000,B,B,C,53,A,G,A,A,A,A,21160,8153,12094,30751,30131,9630,8162,12294,30751,30131,0,0,A
20971,210000,B,C,C,42,A,A,A,A,A,A,197204,201218,205477,209754,212737,209083,8800,9000,9200,8000,8000,9000,A
29042,460000,A,A,A,50,A,F,A,B,D,E,581319,552144,523423,493548,429966,427216,19141,19141,20141,14642,31549,15522,B
28016,150000,A,C,A,29,A,A,A,E,A,<nil>,4577,4356,6643,2831,1745,3212,0,2400,0,1500,1500,1000,B
2839,160000,B,B,C,34,A,A,<nil>,A,A,A,43729,43535,40799,41255,31766,32570,2045,1809,1265,1154,1333,1313,A
736,70000,B,D,B,50,K,K,K,K,I,A,27345,-1041,17571,17920,18296,18659,1041,18862,640,663,666,690,A
24244,410000,B,B,C,30,J,K,J,J,J,A,7011,9173,7259,8430,5130,5064,9222,8036,8542,5155,5089,18270,A
25131,420000,B,B,C,52,K,J,<nil>,J,J,A,11097,16106,10703,14534,20631,17641,16106,10703,14540,20631,17641,11748,A
15003,90000,B,C,C,28,A,A,A,A,A,A,24657,25743,26406,24364,19726,19166,1500,1500,1508,1000,1000,800,A
11343,20000,B,C,B,41,A,A,A,C,A,A,17213,19041,18449,17857,18735,19277,2400,0,0,1320,1000,0,B
15436,20000,A,C,C,23,A,A,A,C,A,A,13284,13987,15958,16168,16268,16600,1229,2200,900,500,332,2000,A
1522,60000,A,C,C,40,D,<nil>,F,E,B,B,9744,10940,10630,10320,9865,10055,1500,0,0,0,500,0,A
10521,50000,B,D,C,40,A,A,A,A,A,A,24091,13698,14908,15033,15705,11616,0,1475,600,1000,500,570,A
15783,80000,B,C,C,23,A,A,A,A,A,A,77894,79427,79514,72712,42309,43227,2850,2874,2335,1600,1600,1700,A
18927,200000,B,C,C,26,A,A,A,A,A,A,98822,95634,94933,96554,65905,1528,4300,3500,5000,5000,1000,0,A
24923,300000,B,B,C,42,A,A,A,A,A,A,23742,29184,27048,24113,21683,12680,10000,1976,1200,12689,0,11223,A
14988,380000,B,C,C,41,A,A,A,A,A,A,302130,266160,236316,224029,224022,225978,10018,10000,15000,30000,30251,20000,A
21517,60000,A,C,A,26,A,<nil>,C,E,A,A,55892,56685,55208,59175,60218,55447,2300,0,5000,2511,6,3000,A
18717,150000,B,<nil>,C,26,J,J,J,J,J,A,37636,27448,29890,390,257,10700,27603,29890,21890,257,10833,212,A
8247,160000,B,B,B,43,A,A,A,C,A,A,162,414,6437,16520,14374,10969,414,6437,10428,463,426,219,B
15284,290000,B,B,C,34,K,J,J,J,J,A,3412,1573,11859,2483,1170,20328,1573,11886,2485,1170,20328,375,A
5014,170000,B,B,C,38,A,A,A,A,A,A,5556,0,0,0,0,0,0,0,0,0,0,0,A
28362,200000,B,B,C,40,K,K,J,J,J,A,3827,8030,5020,5451,2619,5188,8030,5020,5451,2619,5188,8794,A
16488,20000,B,C,B,21,K,K,K,K,I,I,19820,19277,20997,20200,20000,0,2000,5000,0,0,0,0,B
2646,50000,B,B,C,41,A,A,A,A,A,A,48152,45974,44792,18649,16260,18745,2043,3000,14000,545,5000,308,A
15855,130000,B,C,B,27,A,<nil>,A,A,A,A,76885,79106,81231,81983,83773,85532,3500,4000,3000,3146,3260,3200,A
24687,730000,B,C,C,37,A,A,A,A,A,A,70309,61991,49082,26873,514114,499100,20000,14023,9035,528897,22005,15000,A
5709,320000,B,B,C,35,A,<nil>,A,A,A,A,227927,218565,223284,98028,102498,80469,10000,10000,5000,6000,5000,5000,A
28928,230000,B,D,C,49,A,A,A,A,A,A,224985,188593,162143,165345,151047,147564,10000,8000,7000,10000,10000,8000,A
3249,290000,B,C,C,34,A,A,A,A,A,A,16196,17220,18231,18593,18986,19967,1292,1303,665,692,1300,636,A
24362,360000,B,C,B,37,A,J,J,J,J,A,0,0,0,0,0,0,0,0,0,0,0,0,A
2737,50000,B,B,C,28,A,A,A,A,A,A,50998,51103,50262,20304,20319,20330,2209,1726,710,724,733,712,A
25214,50000,B,B,C,23,A,A,A,A,A,A,49711,50820,41981,2888,2640,2140,2019,2564,1000,0,500,6859,A
4389,160000,B,C,C,29,A,A,A,A,A,A,50989,25227,26666,839,26516,-150,1695,28800,839,26500,0,0,A
22018,170000,A,<nil>,A,27,K,K,K,K,I,I,272,272,272,755,759,602,272,272,755,759,602,2581,A
23063,150000,B,B,C,32,A,A,A,A,A,A,23364,22846,25779,22303,16981,16837,1450,5779,1300,700,1000,1000,A
21253,410000,A,C,C,47,K,K,<nil>,A,J,A,40390,9760,9712,11756,4128,12424,9760,9712,11771,4128,12424,8702,A
11130,20000,B,<nil>,C,22,A,A,A,A,A,A,19666,20076,19875,19659,19310,16286,20700,2000,800,465,1000,0,A
9374,30000,A,D,B,45,J,J,J,K,J,J,29334,28198,29497,28268,30817,17219,0,2457,0,3000,344,0,A
29190,50000,B,<nil>,C,28,A,A,A,C,A,A,13258,18647,18064,19462,18854,20380,5635,0,2000,0,2000,2000,B
1189,480000,B,C,C,38,A,A,A,A,A,A,90258,76099,56776,37484,37906,18387,30000,1708,1292,1010,772,705,A
21484,280000,A,B,B,30,K,K,K,K,I,I,596,645,2550,349,1148,785,645,2550,349,1148,785,175,A
328,60000,A,G,C,34,J,F,J,H,G,<nil>,24898,27976,27233,30184,29566,30225,3800,0,3720,0,1300,1291,B
29987,360000,B,B,C,35,E,B,A,A,A,A,2220,0,0,0,0,0,0,0,0,0,0,0,A
19307,150000,B,C,C,33,A,A,<nil>,A,A,A,25849,26852,27882,28894,29313,29924,1735,1765,1777,1196,1233,1238,A
2583,110000,A,A,A,46,A,A,A,F,A,A,94025,101460,102724,100188,102110,107014,8942,3800,0,3685,6580,4703,B
17109,260000,B,B,C,27,A,A,A,A,A,A,23820,23873,14856,17022,20032,11144,10000,3000,4000,5000,3000,6000,A
2029,70000,B,C,B,31,K,K,K,E,I,I,46079,47232,48618,51134,50222,48874,2200,2500,3600,0,1754,1892,B
18663,20000,B,C,C,27,A,A,A,A,A,A,15939,17171,18005,1822,1316,1316,1500,1200,2000,0,0,0,A
20017,230000,B,B,C,36,J,K,J,J,J,A,0,1663,4777,1755,2442,2724,1663,4777,1763,2445,2727,17136,A
27874,340000,B,C,C,27,A,A,A,A,A,A,59322,70886,81480,13580,22474,70590,20063,20385,6157,22533,60052,30059,A
21132,200000,B,C,B,38,A,A,A,C,A,A,176579,180233,184262,178674,181318,179477,6589,7074,7870,7028,6768,5906,B
9139,600000,A,D,B,46,K,K,<nil>,K,I,I,22921,11441,23471,30871,17314,10000,11444,23537,31171,17348,10000,10000,A
17747,30000,A,C,D,58,K,K,C,E,B,B,11223,10746,13545,13531,13017,14008,0,2993,500,0,1200,0,B
827,50000,B,C,C,24,A,A,A,A,A,A,27087,26372,26992,27693,29237,28607,0,1400,1100,2100,0,1000,A
4848,50000,A,D,C,54,A,C,A,A,A,A,49271,24982,25142,15498,16613,16197,1000,1000,1000,1366,0,1552,A
3931,100000,B,C,B,40,A,A,A,A,A,A,37596,23808,0,0,0,0,1000,0,0,0,0,0,A
13579,120000,A,C,B,51,K,K,K,D,I,I,0,-416,-1248,832,416,1398,0,0,2080,0,1398,0,B
8052,30000,B,C,C,36,E,I,C,C,B,A,28083,27371,26645,25919,27535,28197,0,0,0,2038,1268,0,A
4065,50000,A,B,C,31,C,D,A,B,A,A,26411,28902,28139,28697,35084,29983,3231,0,1026,1063,1397,6212,B
18211,210000,B,C,C,42,J,K,J,J,J,A,0,1145,1000,2000,500,5305,1145,1005,2000,500,5305,3640,A
357,240000,B,A,D,26,A,A,A,H,A,A,141315,128940,124226,113133,113966,103360,6349,5834,3870,4000,3825,3520,A
17021,60000,A,B,B,24,A,A,A,I,A,<nil>,61434,59358,57781,62309,60435,55468,2850,2130,7050,0,3190,2100,B
22037,250000,B,B,C,28,A,A,A,A,A,A,45687,31114,21867,13190,27817,22001,5000,1585,3028,27817,0,0,A
16990,50000,B,B,C,22,A,A,A,B,A,A,46811,40458,50622,42132,15311,19387,1036,50622,1149,15311,19387,385,A
10167,60000,B,D,C,26,A,A,A,I,A,A,23146,23868,26447,28109,28720,28308,1400,3000,2100,1200,1200,2000,B
24866,90000,B,B,C,35,K,K,J,I,J,A,941,3008,1882,941,266,-675,3008,200,0,266,0,3264,B
19618,260000,B,B,C,30,J,K,J,J,J,A,4456,177,1406,1006,436,5860,177,1406,1006,440,5860,1306,A
9802,190000,B,B,C,27,A,A,A,C,A,A,72656,38054,39410,38288,39276,36885,2000,2000,1500,1500,1300,1302,B
29907,150000,B,C,C,29,A,A,A,A,A,A,106556,108706,26068,20546,27228,3270,46060,81620,184133,17322,3279,6222,A
24788,110000,B,C,C,44,A,A,A,A,A,A,82503,84214,90877,92986,49901,49649,3083,9563,4000,1800,2000,2000,A
7342,50000,B,C,C,34,A,A,A,A,A,A,49940,50761,49009,14275,17251,15077,2128,1344,505,5585,556,563,A
8080,200000,B,B,C,29,K,K,J,J,J,A,389,389,1167,778,389,389,390,1168,1,1,390,778,A
22962,100000,B,B,C,30,K,K,J,J,J,A,430,35993,2772,0,0,0,35993,2772,0,0,0,0,A
2116,80000,A,C,C,44,A,A,A,A,A,A,76992,73036,17576,5616,25439,25833,2000,1000,4554,21000,1000,1000,A
20051,10000,B,C,C,43,A,A,A,A,A,A,6110,6302,5972,6985,7845,7574,1240,1200,1120,980,0,268,A
3880,90000,B,C,C,52,A,A,A,A,A,A,87186,87526,88924,88735,87521,85699,3505,3962,2909,3107,3127,3032,A
8041,70000,A,D,C,32,A,A,J,F,J,J,65460,65721,45492,45482,46371,47603,2352,2030,1800,2000,2000,2000,B
24499,130000,B,<nil>,C,27,K,K,<nil>,K,I,A,2881,670,1919,3671,13861,21782,670,1919,3671,13861,10000,5235,A
16226,50000,A,C,D,34,<nil>,E,A,H,A,A,33436,31231,30994,20244,12135,12270,2005,2005,2716,1000,911,500,B
19726,50000,A,C,C,29,A,A,A,A,A,A,24399,23495,22611,14174,10809,9004,4000,5000,4000,3000,1000,3000,A
8688,50000,B,D,C,43,A,A,A,A,A,A,39177,39607,17070,13038,8904,4740,2000,1500,3500,600,500,4000,A
22091,320000,A,C,B,28,A,A,A,B,A,A,320635,313060,293055,269585,248093,239025,12500,22,11155,9100,8700,9183,B
6049,400000,B,<nil>,C,29,A,A,A,A,A,A,21092,19756,19058,15146,15064,12774,0,1510,1010,1000,2000,2000,A
6651,50000,B,B,C,36,A,A,A,A,A,A,47404,48786,49768,27838,84810,27785,2148,2130,1200,1012,2034,973,A
6965,320000,B,B,C,41,J,K,<nil>,J,J,A,56093,0,0,0,12974,0,0,0,0,12974,0,5616,A
17873,60000,A,B,C,28,A,A,<nil>,A,A,A,26129,30544,21712,23284,24945,25402,5000,2000,2000,2000,2000,2000,A
25143,300000,A,D,B,72,K,K,<nil>,K,I,I,4984,752,3737,1433,5522,3233,756,3753,1433,5522,0,27232,A
1357,80000,A,<nil>,C,29,A,<nil>,A,A,A,A,41815,42938,44022,44792,45915,46998,2100,2100,1800,2000,2000,2500,A
18076,50000,A,D,B,47,A,A,A,J,A,J,49386,49693,51136,20171,19286,19292,1818,2261,1296,672,688,834,B
29143,80000,B,C,C,52,A,A,A,A,A,A,88819,77304,79545,55119,45630,45630,2990,3714,1500,1000,0,0,A
4974,180000,B,B,C,30,A,A,A,A,A,A,1782,192,1291,1891,3914,26414,0,1291,600,2023,22500,32800,A
2253,140000,B,C,C,35,A,A,A,A,A,A,137692,134899,137477,110865,69217,48018,5202,6405,4819,3091,2477,100002,A
23034,130000,B,D,C,45,K,J,J,J,J,A,780,0,780,390,540,11040,0,780,0,540,11040,953,A
29878,340000,B,B,C,36,J,K,J,J,J,A,19628,14586,15018,12062,3894,7957,14594,15047,12064,3894,7957,18191,A
2790,50000,A,<nil>,D,25,A,A,A,K,I,I,6300,3395,3180,1831,1868,3300,9195,0,1831,37,3300,289,B
3954,110000,B,C,C,37,A,A,A,A,A,A,79646,110818,107558,80437,79727,81001,50000,3500,10000,3000,3000,3000,A
16564,50000,B,<nil>,C,27,A,A,A,A,A,A,46806,46176,47151,47251,20515,19404,2000,5300,1500,1100,1000,1000,A
2086,230000,A,B,C,28,J,J,J,K,J,J,0,0,0,0,0,0,0,0,0,0,0,0,A
8816,30000,B,<nil>,C,24,A,A,A,F,A,A,22885,25886,25172,27239,57036,28789,3700,0,2500,2100,3000,1700,B
29496,280000,B,C,C,34,A,A,A,A,A,A,55237,55664,51436,34260,36564,33331,2625,1795,1372,3931,3047,671,A
25193,30000,B,C,B,25,<nil>,D,J,K,C,A,37695,35146,34637,34127,31641,31344,0,2000,2000,0,2000,0,A
17237,90000,A,D,C,40,A,A,A,C,A,A,96249,91839,90758,90537,90263,90268,0,3273,3267,3212,3440,6898,B
26307,210000,B,B,C,29,K,K,J,J,J,A,871,27371,871,871,2042,1021,27371,871,871,2042,0,1666,A
16814,20000,B,B,C,38,A,A,A,C,A,A,15255,16507,16842,15151,16741,20540,5006,4015,2006,7137,18000,202,B
8159,360000,B,C,C,35,A,A,A,A,A,A,101953,125238,205209,125982,128161,136447,25238,4385,11939,5681,10447,8010,A
8967,40000,A,F,C,23,G,E,D,B,F,J,34415,35170,34305,34985,35719,36428,1600,0,1250,1296,1302,1348,B
15932,130000,B,C,C,25,A,<nil>,A,A,A,A,51734,77751,93696,79187,116374,120793,77817,79000,3382,103001,6000,4514,A
